bgg_id,name,year,game_type,designer,artist,publisher,min_players,max_players,min_players_rec,max_players_rec,min_players_best,max_players_best,min_age,min_age_rec,min_time,max_time,category,mechanic,cooperative,compilation,compilation_of,family,implementation,integration,rank,num_votes,avg_rating,stddev_rating,bayes_rating,complexity,language_dependency,bga_id,dbpedia_id,luding_id,spielen_id,wikidata_id,wikipedia_id
,Crash Course: Go-Kart Racing!,,Board,Sean Dallas McDonald,,Tower Guard Games,2,6,,,,,8,,,,,,,,,,,,,,,,,,,,,30812,,,
,Recall of Cthulhu,,Board,Ed Bryan,,"Toy Vault, Inc.",2,4,,,,,4,,,,,,,,,,,,,,,,,,,,,30813,,,
,Star Traders,,Board,David Ladyman,,Traders Luck Games,2,6,,,,,7,,,,,,,,,,,,,,,,,,,,,30814,,,
,Waterloo 1815: Napoleons last battle,,Board,Jose Antonio Luengo,,Trafalgar Editions,2,8,,,,,13,,,,,,,,,,,,,,,,,,,,,30815,,,
,Mondrian: The Dice Game,,Board,"Israel Cendrero,Sheila Santos",,Tranjis Games,2,4,,,,,10,,,,,,,,,,,,,,,,,,,,,30816,,,
,Epic Wars,,Board,Frederic Carlson,,Treesharp Games,2,4,,,,,13,,,,,,,,,,,,,,,,,,,,,30817,,,
,Cadaver,,Board,Kedric Winks,,Triple Ace Games,2,3,,,,,10,,,,,,,,,,,,,,,,,,,,,30818,,,
,Omaha Blitz Football,,Board,,,Triple Fork Games,2,4,,,,,8,,,,,,,,,,,,,,,,,,,,,30819,,,
,V-Commandos,,Board,Thibaud de la Touanne,"Vincent Filipiak,Bruno Tatti",Triton Noir,1,4,,,,,12,,,,,,,,,,,,,,,,,,,,,30820,,,
,V-Commandos: Résistance,,Board,Thibaud de la Touanne,,Triton Noir,1,6,,,,,13,,,,,,,,,,,,,,,,,,,,,30821,,,
,V-Commandos: Secret Weapons,,Board,Thibaud de la Touanne,,Triton Noir,1,6,,,,,13,,,,,,,,,,,,,,,,,,,,,30822,,,
,RUMBLESLAM,,Board,"Louis Simpson,Jason Beckerleg",,TTCombat,2,4,,,,,12,,,,,,,,,,,,,,,,,,,,,30823,,,
,World Championship Russian Roulette,,Board,Anthony Burch,,Tuesday Knight Games,2,6,,,,,10,,,,,,,,,,,,,,,,,,,,,30824,,,
,Sector Prime,,Board,Scott Freedlun,,Two Guys and a Giant,2,4,,,,,13,,,,,,,,,,,,,,,,,,,,,30825,,,
,Agility,,Board,Brent Povis,,Two Lanterns Games,2,2,,,,,10,,,,,,,,,,,,,,,,,,,,,30826,,,
,Age of Tribes,,Board,Arne Lorenz,,UGG,2,4,,,,,12,,,,,,,,,,,,,,,,,,,,,30827,,,
,Aventuria,,Board,"Michael Palm,Lukas Zach",,Ulisses Spiele,1,4,,,,,14,,,,,,,,,,,,,,,,,,,,,30828,,,
,Stormweavers,,Board,Brian Hermanen,,Ultra Evil Studios,2,5,,,,,14,,,,,,,,,,,,,,,,,,,,,30829,,,
,War of the Races,,Board,,,Ultra Evil Studios,2,5,,,,,12,,,,,,,,,,,,,,,,,,,,,30830,,,
,Championship Formula Racing,,Board,Douglas Schulz,,Ultra Pro,1,12,,,,,13,,,,,,,,,,,,,,,,,,,,,30831,,,
,Sub Rosa: Spies for Hire,,Board,Robin David,,Uncanny Cardboard,2,4,,,,,8,,,,,,,,,,,,,,,,,,,,,30832,,,
,Cheeky Monkeys,,Board,"Daniele Cerizza,Davide Lo Presti",,Universe Zero,2,6,,,,,7,,,,,,,,,,,,,,,,,,,,,30833,,,
,Among Us,,Board,"Giampaolo Grieco,Pierluigi Taddei",,uplay.it edizioni,4,8,,,,,10,,,,,,,,,,,,,,,,,,,,,30834,,,
,Creepy Falls,,Board,,,uplay.it edizioni,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,30835,,,
,Breakaway Football,,Board,"Mark Burlet,Michael Caplan,Arthur Franz IV,Ben Jennings",,Uplink Underground Games,2,2,,,,,10,,,,,,,,,,,,,,,,,,,,,30836,,,
,Legendary Encounters: A Firefly Deck Building Game,,Board,,,Upper Deck Entertainment,1,5,,,,,14,,,,,,,,,,,,,,,,,,,,,30837,,,
,Legendary: Captain America 75th Anniversary,,Board,Devin Low,,Upper Deck Entertainment,1,5,,,,,14,,,,,,,,,,,,,,,,,,,,,30838,,,
,Legendary: Civil War,,Board,Devin Low,,Upper Deck Entertainment,1,5,,,,,14,,,,,,,,,,,,,,,,,,,,,30839,,,
,Vs. System 2PCG: The Defenders,,Board,,,Upper Deck Entertainment,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,30840,,,
,Buck: Legacy Act of War,,Board,Harrison Hochkins,,Urban Meadows Publishing,2,6,,,,,14,,,,,,,,,,,,,,,,,,,,,30841,,,
,Buck: Legacy Beyond Loria,,Board,Harrison Hochkins,,Urban Meadows Publishing,2,6,,,,,14,,,,,,,,,,,,,,,,,,,,,30842,,,
,Buck: Legacy Here be Dragons,,Board,Harrison Hochkins,,Urban Meadows Publishing,2,6,,,,,14,,,,,,,,,,,,,,,,,,,,,30843,,,
,Battle Yahtzee: Alien vs. Predator,,Board,,,USAopoly,1,4,,,,,8,,,,,,,,,,,,,,,,,,,,,30844,,,
,Clue: Game of Thrones,,Board,,,USAopoly,2,6,,,,,18,,,,,,,,,,,,,,,,,,,,,30845,,,
,Harry Potter: Hogwarts Battle,,Board,,,USAopoly,2,4,,,,,11,,,,,,,,,,,,,,,,,,,,,30846,,,
,Strife: Shadows and Steam,,Board,Christopher Hamm,,V3G,2,2,,,,,13,,,,,,,,,,,,,,,,,,,,,30847,,,
,Windfall,,Board,Brendon Steele,,V3G,2,4,,,,,13,,,,,,,,,,,,,,,,,,,,,30848,,,
,Arcole 1796,,Board,Frédéric Bey,,Vae Victis,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,30849,,,
,Vigyázat! Panda!,,Board,Szöllsi Péter,,Vagabund,3,6,,,,,8,,,,,,,,,,,,,,,,,,,,,30850,,,
,Salvation Road,,Board,"Michael D. Kelley,Peter Gousis",,Van Ryder Games,1,4,,,,,10,,,,,,,,,,,,,,,,,,,,,30851,,,
,Vanor: Champions of Fate,,Board,Aviv Manoach,,Vanor - Games to Amaze,1,3,,,,,10,,,,,,,,,,,,,,,,,,,,,30852,,,
,War Fleet,,Board,Jay Waschak,,VBAM Games,2,8,,,,,10,,,,,,,,,,,,,,,,,,,,,30853,,,
,Colonial Space Wars: Invasion,,Board,Jose Mendez,,Vedra Games,2,4,,,,,12,,,,,,,,,,,,,,,,,,,,,30854,,,
,Blocks in the Pacific,,Board,Emanuele Santandrea,,VentoNuovo Games,1,4,,,,,14,,,,,,,,,,,,,,,,,,,,,30855,,,
,Misfits For Hire,,Board,,,Venture 4th Games,2,4,,,,,9,,,,,,,,,,,,,,,,,,,,,30856,,,
,Centauri Saga,,Board,Constantine Kevorque,,Vesuvius Media,1,4,,,,,12,,,,,,,,,,,,,,,,,,,,,30857,,,
,Cosmic Pioneers,,Board,Jake Clancey,,Vesuvius Media,2,4,,,,,12,,,,,,,,,,,,,,,,,,,,,30858,,,
,Dwar7s,,Board,Luís Brüeh,,Vesuvius Media,2,4,,,,,12,,,,,,,,,,,,,,,,,,,,,30859,,,
,Empires in America (second edition),,Board,Joseph Miranda,,Victory Point Games,1,1,,,,,13,,,,,,,,,,,,,,,,,,,,,30860,,,
,High Treason,,Board,Alex Berry,,Victory Point Games,2,2,,,,,13,,,,,,,,,,,,,,,,,,,,,30861,,,
,Nemos War (second edition),,Board,Chris Taylor,,Victory Point Games,1,4,,,,,13,,,,,,,,,,,,,,,,,,,,,30862,,,
,Renegade,,Board,Ricky Wilkins,,Victory Point Games,1,4,,,,,11,,,,,,,,,,,,,,,,,,,,,30863,,,
,The Chosin Few,,Board,Nathan Hansen,,Victory Point Games,1,1,,,,,13,,,,,,,,,,,,,,,,,,,,,30864,,,
,The First Jihad,,Board,"Ben Madison,Wes Erni",,Victory Point Games,1,1,,,,,10,,,,,,,,,,,,,,,,,,,,,30865,,,
,Tales from the Taverns: Legends of Goblins Past,,Board,"Brad Culbertson,Mark Sierens",,Vile Genius Games,2,10,,,,,8,,,,,,,,,,,,,,,,,,,,,30866,,,
,Thwarted! A Game of Super-Villainy,,Board,Lloyd Kochinka,,Vile Genius Games,3,5,,,,,13,,,,,,,,,,,,,,,,,,,,,30867,,,
,Xibalba: Generals Expansion,,Board,André Schillo,,Voodoo Games,2,8,,,,,12,,,,,,,,,,,,,,,,,,,,,30868,,,
,Ravingspire,,Board,"Joshua Carlson,Cory Scanlan",,Vorpal Chainsword Games,1,6,,,,,12,,,,,,,,,,,,,,,,,,,,,30869,,,
,Swords & Sails,,Board,Jason R. Williams,,VRGames,2,7,,,,,10,,,,,,,,,,,,,,,,,,,,,30870,,,
,Mother Truckers,,Board,Andrew Dudich,,Wardenclyffe Media,2,4,,,,,13,,,,,,,,,,,,,,,,,,,,,30871,,,
,The Spooks Journey Game,,Board,Elliott Monroe,,Mindwarrior Games,2,4,,,,,8,,,,,,,,,,,,,,,,,,,,,30872,,,
,Fur vs Scale,,Board,Marc Aranha,,WarSpider Entertainment,2,4,,,,,13,,,,,,,,,,,,,,,,,,,,,30873,,,
,BEEEEES!,,Board,Marcus Ross,,Water Bear Games,2,5,,,,,10,,,,,,,,,,,,,,,,,,,,,30874,,,
,Jet Set: Jumbo Jets Expansion Set 2,,Board,Kris Gould,,Wattsalpoag Games,2,6,,,,,12,,,,,,,,,,,,,,,,,,,,,30875,,,
,Flash Assassins,,Board,"Matthew Grosso,Andy Patton",,Waxwing Games,3,30,,,,,12,,,,,,,,,,,,,,,,,,,,,30876,,,
,March of the Ants: Minions of the Meadow,,Board,"Tim Eisner,Ryan Swisher",,Weird City Games,1,5,,,,,13,,,,,,,,,,,,,,,,,,,,,30877,,,
,Despotic,,Board,Brian Fiore,,Wendigo Publishing & Consulting,2,2,,,,,13,,,,,,,,,,,,,,,,,,,,,30878,,,
,Brasil,,Board,"Paulo Soledade,Nuno Bizarro Sentieiro",,What’s Your Game?,2,4,,,,,12,,,,,,,,,,,,,,,,,,,,,30879,,,
,Clown Face,,Board,Inon Kohn,,White Goblin Games,3,6,,,,,4,,,,,,,,,,,,,,,,,,,,,30880,,,
,Crimson Crush,,Board,Michael Schacht,,White Goblin Games,3,5,,,,,8,,,,,,,,,,,,,,,,,,,,,30881,,,
,Invaders: Armageddon,,Board,"Mark Chaplin,Toby Farrands,Mark Harkins",,White Goblin Games,2,2,,,,,12,,,,,,,,,,,,,,,,,,,,,30882,,,
,Matryoshka,,Board,Sergio Halaban,,White Goblin Games,3,5,,,,,8,,,,,,,,,,,,,,,,,,,,,30883,,,
,Hero Realms,,Board,"Robert Dougherty,Darwin Kastle",,White Wizard Games,2,4,,,,,12,,,,,,,,,,,,,,,,,,,,,30884,,,
,Feline Fortunes,,Board,"Patrick Fair,Morgan Kilimnik,Benjamin Marshalkowski",,Widdershins Way,2,4,,,,,13,,,,,,,,,,,,,,,,,,,,,30885,,,
,Pie Rats of the Carob Bean Farm,,Board,Brian Bollinger,,Wild East Game Company,2,6,,,,,10,,,,,,,,,,,,,,,,,,,,,30886,,,
,Brynk,,Board,,,Winning Moves Games,2,99,,,,,7,,,,,,,,,,,,,,,,,,,,,30887,,,
,Planetary Reign,,Board,Serge Dinatale,,Wishmaiden Games,3,4,,,,,12,,,,,,,,,,,,,,,,,,,,,30888,,,
,DC Comics Dice Masters: Green Arrow and The Flash,,Board,"Eric M. Lang,Mike Elliott",,WizKids Games,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,30889,,,
,DC Comics Dice Masters: Worlds Finest,,Board,"Eric M. Lang,Mike Elliott",,WizKids Games,2,2,,,,,14,,,,,,,,,,,,,,,,,,,,,30890,,,
,Dungeons & Dragons Dice Masters: Faerûn Under Siege,,Board,"Eric M. Lang,Mike Elliott",,WizKids Games,2,2,,,,,14,,,,,,,,,,,,,,,,,,,,,30891,,,
,Marvel Dice Masters: Deadpool,,Board,"Eric M. Lang,Mike Elliott",,WizKids Games,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,30892,,,
,Marvel Dice Masters: Doctor Strange Team Pack,,Board,"Eric M. Lang,Mike Elliott",,WizKids Games,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,30893,,,
,Star Trek: Frontiers,,Board,"Andrew Parks,Vlaada Chvatil",,WizKids Games,1,4,,,,,14,,,,,,,,,,,,,,,,,,,,,30894,,,
,Teenage Mutant Ninja Turtles Dice Masters,,Board,"Eric M. Lang,Mike Elliott",,WizKids Games,2,4,,,,,14,,,,,,,,,,,,,,,,,,,,,30895,,,
,Teenage Mutant Ninja Turtles Heroclix,,Board,,,WizKids Games,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,30896,,,
,Guards of Atlantis: Tabletop MOBA,,Board,Artyom Nichipurov,,Wolff Designa,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,30897,,,
,CheekZ,,Board,Mark Rapson,,Word Forge Games,2,8,,,,,7,,,,,,,,,,,,,,,,,,,,,30898,,,
,McClellan Moves,,Board,"Grant Wylie,Mike Wylie,Matt Burchfield",,Worthington Publishing,1,2,,,,,13,,,,,,,,,,,,,,,,,,,,,30899,,,
,Battlemind: A Game of Battle Strategy,,Board,Zach Jex,,Wyatts Torch,2,2,,,,,10,,,,,,,,,,,,,,,,,,,,,30900,,,
,Byle do pierwszego,,Board,"Piotr Krzystek,ukasz Wrona",,Wydawnictwo Alter,3,5,,,,,14,,,,,,,,,,,,,,,,,,,,,30901,,,
,Squish,,Board,Kenneth Wynne,,Wynners Circle Games,1,6,,,,,6,,,,,,,,,,,,,,,,,,,,,30902,,,
,Cthulhu: A Deck Building Game,,Board,Philip Loyer,,Wyvren Gaming,1,6,,,,,12,,,,,,,,,,,,,,,,,,,,,30903,,,
,Escape!,,Board,,,Xiaoluosi Creative,4,8,,,,,8,,,,,,,,,,,,,,,,,,,,,30904,,,
,Boogers,,Board,Nick Coyour,,Xion Productions,2,4,,,,,6,,,,,,,,,,,,,,,,,,,,,30905,,,
,The Race,,Board,Nick Coyour,,Xion Productions,2,4,,,,,5,,,,,,,,,,,,,,,,,,,,,30906,,,
,Xtronaut: The Game of Solar System Exploration,,Board,Dante Lauretta,,Xtronaut Enterprises,2,4,,,,,7,,,,,,,,,,,,,,,,,,,,,30907,,,
,Bird of Happiness,,Board,Tetsuya Iida,,Yamato Games,1,5,,,,,7,,,,,,,,,,,,,,,,,,,,,30908,,,
,Ominoes,,Board,Andrew Harman,,YAY! Games,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,30909,,,
,T.E.G. Junior,,Board,María M. Aramburu,,Yetem S.A.,2,4,,,,,8,,,,,,,,,,,,,,,,,,,,,30910,,,
,Archaeology: The New Expedition,,Board,Phil Walker-Harding,,Z-Man Games,2,5,,,,,10,,,,,,,,,,,,,,,,,,,,,30911,,,
,Caravan,,Board,Emerson Matsuuchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30912,,,
,Merchants & Marauders: Broadsides,,Board,Josh Cappel,,Z-Man Games,2,2,,,,,14,,,,,,,,,,,,,,,,,,,,,30913,,,
,Pandemic Iberia,,Board,"Matt Leacock,Jesús Torres Castro",,Z-Man Games,2,5,,,,,8,,,,,,,,,,,,,,,,,,,,,30914,,,
,Pixel Glory: Achievements,,Board,"Frank Alberts,Russell Ng",,,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,30915,,,
,Pillars of Eternity: Lords of the Eastern Reach,,Board,Chris Taylor,,Zero Radius Games,1,4,,,,,13,,,,,,,,,,,,,,,,,,,,,30916,,,
,Ice Cult,,Board,Joe Wetherell,,Zoch,2,4,,,,,10,,,,,,,,,,,,,,,,,,,,,30917,,,
,Kuhno,,Board,Thierry Chapeau,,Zoch,2,5,,,,,8,,,,,,,,,,,,,,,,,,,,,30918,,,
,Spring ins Feld!,,Board,"Klaus Zoch,Anja Dreier-Brückner",,Zoch,2,4,,,,,5,,,,,,,,,,,,,,,,,,,,,30919,,,
,Warfighter: The Tactical Special Forces Card Game,2014,Board,Dan Verssen,,DVG Dan Verssen Games,1,6,,,,,12,,,,,,,,,,,,,,,,,,,,,30920,,,
,Unter Spannung,,Board,Maureen Hiron,Christine Hoffmeyer,Amigo,2,4,,,,,8,,,,,,,,,,,,,,,,,,,,,30921,,,
,Dream Islands: Pauschalreise,,Board,,,,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,30922,,,
,My Happy Farm,,Board,"Oleksandr Nevskiy,Oleg Sidorenko",,Portal Games,2,4,,,,,8,,,,,,,,,,,,,,,,,,,,,30923,,,
,Der Wettkampf der Burgbaumeister,,Board,Dominique Ehrhard,,moses.,2,4,,,,,6,,,,,,,,,,,,,,,,,,,,,30924,,,
,Descent: Road to Legend Companion App,2016,Utility,,,Fantasy Flight,,,,,,,,,,,,,,,,,,,,,,,,,,,,30926,,,
,Train of Thought,2010,Board,"Sen-Foong Lim,Jay Cormier",Gavan Brown,TMG,2,7,,,,,10,,,,,,,,,,,,,,,,,,,,,30927,,,
,Too Many Cinderellas,2014,Board,"Nobutake Dogen,Nao Shimamura",Hinami Tsukuda,"Grail Games,Taikikennai Games",2,4,,,,,10,,,,,,,,,,,,,,,,,,,,,30928,,,
,Sag’s mir! junior,,Board,Peter Sarrett,,Repos Production,2,12,,,,,4,,,,,,,,,,,,,,,,,,,,,30929,,,
,Spring Fever,2011,Board,Friedemann Friese,Olivier Fagnere,Filosofia,3,6,,,,,8,,,,,,,,,,,,,,,,,,,,,30930,,,
,Sleeping Queens,2005,Board,Miranda Evarts,,Gamewright,2,5,,,,,8,,,,,,,,,,,,,,,,,,,,,30931,,,
,Drache Donnerzahn,,Board,Felix Leicht,Janina Görrissen,Haba,2,4,,,,,3,,,,,,,,,,,,,,,,,,,,,30932,,,
,Palatinus: Insula Tiberina,2006,Board,Alessandro Zucchini,Toni Cittadini,dV Giochi,2,5,,,,,8,,,,,,,,,,,,,,,,,,,,,30934,,,
,Fredericus: Sigillum Magnum,2006,Board,Eligio Cazzato,Stefano De Fazi,dV Giochi,2,4,,,,,8,,,,,,,,,,,,,,,,,,,,,30935,,,
,Karuba: Bonus Plättchen,2015,Board,Rüdiger Dorn,Claus Stephan,Haba,2,4,,,,,8,,,,,,,,,,,,,,,,,,,,,30936,,,
,T.I.M.E Stories: Besondere Belohnung (Hase),2016,Board,,,Space Cowboys,2,4,,,,,12,,,,,,,,,,,,,,,,,,,,,30937,,,
,Rumpelstiltskin,,Board,Nate Heiss,Felicia Cano,AEG,2,2,,,,,14,,,,,,,,,,,,,,,,,,,,,30938,,,
,Der Club der Verschwender,,Board,Vladimír Suchý,,"Heidelberger Spieleverlag,CGE",2,5,,,,,14,,,,,,,,,,,,,,,,,,,,,30939,,,
,Qango,,Board,Klaus Burmester,Arnold Reisse,Qango Verlag,2,2,,,,,7,,,,,,,,,,,,,,,,,,,,,30940,,,
,Adrenaline,,Board,Filip Neduk,,CGE,3,5,,,,,13,,,,,,,,,,,,,,,,,,,,,30941,,,
,Die Omama im Apfelbaum,,Board,"Klemens Franz,Andrea Kattnig",,Piatnik,2,5,,,,,8,,,,,,,,,,,,,,,,,,,,,30942,,,
,Happy Birthday,2015,Board,"Jochen Mariss,Luka Kleine",,Grafik Werkstatt,2,5,,,,,6,,,,,,,,,,,,,,,,,,,,,30943,,,
,Der magische Zwergenwald,,Board,Reiner Knizia,,Hasbro,2,4,,,,,4,,,,,,,,,,,,,,,,,,,,,30944,,,
,Khmer,,Board,Team Saien,,Saien,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,30946,,,
,Elements,,Board,Team Saien,,Pegasus Spiele,2,2,,,,,8,,,,,,,,,,,,,,,,,,,,,30947,,,
,Ashes,,Board,Isaac Vega,,Plaid Hat Games,2,4,,,,,14,,,,,,,,,,,,,,,,,,,,,30949,,,
,Aufbruch zum roten Planeten,,Board,"Bruno Faidutti,Bruno Cathala",,"Heidelberger Spieleverlag,Fantasy Flight",2,6,,,,,14,,,,,,,,,,,,,,,,,,,,,30950,,,
,Curio Collectors,2015,Board,Hisashi Hayashi,Ryo Nyamo,Okazu brand,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,30951,,,
,Ein bisschen Mord muss sein,,Board,Hervé Marly,,Asmodee,4,7,,,,,14,,,,,,,,,,,,,,,,,,,,,30952,,,
,Da Yunhe,2016,Board,Björn Müller-Mätzig,Nicolas Bau,Müller-Mätzig Spiele,2,5,,,,,10,,,,,,,,,,,,,,,,,,,,,30953,,,
,Tichu,,Board,Urs Hostettler,,Abacusspiele,4,4,,,,,10,,,,,,,,,,,,,,,,,,,,,30954,,,
,Through the Ages,,Board,Vlaada Chvatil,,"Heidelberger Spieleverlag,CGE",2,4,,,,,14,,,,,,,,,,,,,,,,,,,,,30955,,,
,DC Superhelden,,Board,"Ben Stoll,Matt Hyra",,Kosmos,2,5,,,,,8,,,,,,,,,,,,,,,,,,,,,30956,,,
,Central Market,2012,Board,Edgars Zaķis,Linda Ārende,Brain Games,3,5,,,,,8,,,,,,,,,,,,,,,,,,,,,30957,,,
,Hand Made Wonders,2014,Board,Bono Light,Yun Long,TwoPlus Games,4,8,,,,,8,,,,,,,,,,,,,,,,,,,,,30958,,,
,The Bremens,2015,Board,,,Taikikennai Games,3,5,,,,,12,,,,,,,,,,,,,,,,,,,,,30959,,,
,Side Quest,,Board,Steve Venezia,,Corax Games,1,4,,,,,8,,,,,,,,,,,,,,,,,,,,,30960,,,
,Tiefseeabenteuer,,Board,"Jun Sasaki,Goro Sasaki",,Oink Games,2,6,,,,,8,,,,,,,,,,,,,,,,,,,,,30962,,,
,Ascension – Dawn Of Champions,2015,Board,Justin Gary,,Stone Blade Entertainment,2,4,,,,,13,,,,,,,,,,,,,,,,,,,,,30963,,,
,Bison,,Board,Alex Randolph,,Piatnik,2,2,,,,,7,,,,,,,,,,,,,,,,,,,,,30964,,,
,Battalia,,Board,"Alexandar Guerovi,Ledha Guerovi",,"G3,Fantasmagoria",2,4,,,,,12,,,,,,,,,,,,,,,,,,,,,30965,,,
,Villannex,2014,Board,Takahiro,Takahiro,Japon Brand,1,4,,,,,6,,,,,,,,,,,,,,,,,,,,,30966,,,
,Labyrinth,2010,Board,Volko Ruhnke,,GMT Games,1,2,,,,,12,,,,,,,,,,,,,,,,,,,,,30967,,,
,Kingdom Death: Monster - Dung Beetle Knight Expansion,2015,Board,Adam Poots,,Kingdom Death,1,6,,,,,13,,,,,,,,,,,,,,,,,,,,,30968,,,
,Lunte,,Board,Bruce Whitehill,,Zoch,3,6,,,,,8,,,,,,,,,,,,,,,,,,,,,30969,,,
,Cards,,Board,"Mathias Spaan,Renè Haustein",,Huch!,1,1,,,,,16,,,,,,,,,,,,,,,,,,,,,30970,,,
,Kingdom Death: Monster - Slenderman Expansion,2016,Board,Adam Poots,,Kingdom Death,1,6,,,,,14,,,,,,,,,,,,,,,,,,,,,30972,,,
,Ankh,,Board,Dave Grigger,,Huch!,2,5,,,,,8,,,,,,,,,,,,,,,,,,,,,30973,,,
,RoboGem,2015,Board,,,Oppi & ilo,2,4,,,,,6,,,,,,,,,,,,,,,,,,,,,30974,,,
,RoboGem,2015,Board,,,,2,4,,,,,6,,,,,,,,,,,,,,,,,,,,,30975,,,
,RoboGem,,Board,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30976,,,
,Tropicano,2016,Board,,,Beleduc,2,4,,,,,5,,,,,,,,,,,,,,,,,,,,,30977,,,
,Tropicano,2016,Board,,,Beleduc,2,4,,,,,5,,,,,,,,,,,,,,,,,,,,,30978,,,
,Tropicano,2016,Board,,,Beleduc,2,4,,,,,5,,,,,,,,,,,,,,,,,,,,,30979,,,
,Tropicano,2016,Board,,,Beleduc,2,4,,,,,5,,,,,,,,,,,,,,,,,,,,,30980,,,
,Tropicano,2016,Board,,,Beleduc,2,4,,,,,5,,,,,,,,,,,,,,,,,,,,,30981,,,
,Star Wars X-Wing: M3-A-Abfangjäger,2015,Board,,,Heidelberger Spieleverlag,2,2,,,,,14,,,,,,,,,,,,,,,,,,,,,30984,,,
,Rüben Rallye,,Board,Sylvain Ménager,Daniel Döbner,Haba,2,4,,,,,4,,,,,,,,,,,,,,,,,,,,,30985,,,
,FUSE,2015,Board,Kane Klenko,Luis Francisco,Renegade,1,5,,,,,10,,,,,,,,,,,,,,,,,,,,,30986,,,
,CleptoMania,,Board,Christian Herzog,Christian Herzog,Subär,1,4,,,,,6,,,,,,,,,,,,,,,,,,,,,30987,,,
,Warhammer Quest: Abenteuerkartenspiel,2016,Board,"Brady Sadler,Adam Sadler",,"Heidelberger Spieleverlag,Fantasy Flight",1,4,,,,,14,,,,,,,,,,,,,,,,,,,,,30988,,,
,Legendary: A Marvel Deckbuilding Game,2012,Board,Devin Low,,Upper Deck Entertainment,1,1,,,,,14,,,,,,,,,,,,,,,,,,,,,30989,,,
,Happy Birthday,,Board,"Brian Weinstock,Amy Weinstock",,"Kosmos,NorthStarGames",3,8,,,,,8,,,,,,,,,,,,,,,,,,,,,30990,,,
,Leaders,2015,Board,,,Rudy Games,2,6,,,,,13,,,,,,,,,,,,,,,,,,,,,30991,,,
,Das Grimoire des Wahnsinns,,Board,Maxime Rambourg,Xavier Gueniffey Durin,"Heidelberger Spieleverlag,iello",2,5,,,,,12,,,,,,,,,,,,,,,,,,,,,30992,,,
,Cave Troll,2015,Board,Tom Jolly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30993,,,
,Castle Panic,,Board,Justin De Witt,,Pegasus Spiele,1,6,,,,,8,,,,,,,,,,,,,,,,,,,,,30994,,,
,"Die unglaubliche Geschichte, wie die Mücke zum Elefanten wurde",2016,Board,,,moses.,2,6,,,,,6,,,,,,,,,,,,,,,,,,,,,30995,,,
,"Die unglaubliche Geschichte, wie die Mücke zum Elefanten wurde",2016,Board,,,moses.,2,6,,,,,6,,,,,,,,,,,,,,,,,,,,,30996,,,
,"Die unglaubliche Geschichte, wie die Mücke zum Elefanten wurde",2016,Board,Martin Nedergaard Andersen,,moses.,2,6,,,,,6,,,,,,,,,,,,,,,,,,,,,30997,,,
,"Die unglaubliche Geschichte, wie die Mücke zum Elefanten wurde",2016,Board,Martin Nedergaard Andersen,,moses.,2,6,,,,,6,,,,,,,,,,,,,,,,,,,,,30998,,,
,1844/54,2015,Board,"Helmut Ohley,Leonhard Lonny Orgler",,Lookout,,,,,,,,,,,,,,,,,,,,,,,,,,,,30999,,,
,Darkest Night,2012,Board,Jeremy Lennert,,Victory Point Games,1,4,,,,,12,,,,,,,,,,,,,,,,,,,,,31000,,,
,Shadows of Brimstone - Swamps of Death,2014,Board,Jason C. Hill,,Flying Frog Productions,1,4,,,,,12,,,,,,,,,,,,,,,,,,,,,31001,,,
,Dead men tell no tales,2015,Board,Kane Klenko,,Minion Games,2,5,,,,,13,,,,,,,,,,,,,,,,,,,,,31002,,,
,Zombicide: Wulfsburg,,Board,,,"CMON,Guillotine Games",1,6,,,,,13,,,,,,,,,,,,,,,,,,,,,31003,,,
,Runebound,,Board,Lukas Litzsinger,,"Heidelberger Spieleverlag,Fantasy Flight",2,4,,,,,14,,,,,,,,,,,,,,,,,,,,,31004,,,
,Tatsu,,Board,John Yianni,,Huch!,2,2,,,,,8,,,,,,,,,,,,,,,,,,,,,31005,,,
,Gipf,,Board,Kris Burm,,Huch!,2,2,,,,,13,,,,,,,,,,,,,,,,,,,,,31006,,,
,Munchkin Steampunk,,Board,Steve Jackson (US),Phil Foglio,Pegasus Spiele,3,6,,,,,12,,,,,,,,,,,,,,,,,,,,,31007,,,
,Yinsh,,Board,Kris Burm,,Huch!,2,2,,,,,13,,,,,,,,,,,,,,,,,,,,,31008,,,
