bgg_id,name,year,game_type,designer,artist,publisher,min_players,max_players,min_players_rec,max_players_rec,min_players_best,max_players_best,min_age,min_age_rec,min_time,max_time,category,mechanic,cooperative,compilation,compilation_of,family,implementation,integration,rank,num_votes,avg_rating,stddev_rating,bayes_rating,complexity,language_dependency,bga_id,dbpedia_id,luding_id,spielen_id,wikidata_id,wikipedia_id
,Star Wars Trading Card Game,,,"Richard Garfield,리처드 가필드,リチャード・ガーフィールド,Гарфилд, Ричард,李察·加菲",,"Wizards of the Coast,ウィザーズ・オブ・ザ・コースト,워저드 오브 더 코스트,威世智",2,,,,,,6,,,,,,,,,,,,,,,,,,,,Star_Wars_Trading_Card_Game,,,Q7601169,Star_Wars_Trading_Card_Game
,Star Wars role-playing games,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Star_Wars_role-playing_games,,,Q7726071,Star_Wars_role-playing_games
,Star Wars trading card,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Star_Wars_trading_card,,,Q7601177,Star_Wars_trading_card
,Star Wreck Roleplaying Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Star_Wreck_Roleplaying_Game,,,Q7601197,Star_Wreck_Roleplaying_Game
,Starfall (Star Wars: The Roleplaying Game),,,,,West End Games,,,,,,,,,,,,,,,,,,,,,,,,,,,Starfall_(Star_Wars:_The_Roleplaying_Game),,,Q97738499,Starfall_(Star_Wars:_The_Roleplaying_Game)
,Starfarers of Catan,1999,,"Klaus Teuber,كلاوس توبر,클라우스 토이버,クラウス・トイバー,Тойбер, Клаус (разработчик игр)",,"Kosmos (publisher),Mayfair Games,Franckh-Kosmos,Postkarten-Verlagsanstalt Kosmos,Kosmos (entreprise),코스모스 (출판사)",3,,,,,,,,,,,,,,,,,,,,,,,,,,Starfarers_of_Catan,,,Q1216463,Starfarers_of_Catan
,Starfaring,1976,,"Ken St. Andre,كين سانت أندريه",,"Flying Buffalo,フライング・バッファロー",,,,,,,,,,,,,,,,,,,,,,,,,,,Starfaring,,,Q7601816,Starfaring
,Starfinder Roleplaying Game,2017,,,,Paizo Publishing,,,,,,,,,,,,,,,,,,,,,,,,,,,Starfinder_Roleplaying_Game,,,Q39058240,Starfinder_Roleplaying_Game
,Starfire (board wargame),1979,,Stephen V. Cole,,Task Force Games,,,,,,,,,,,,,,,,,,,,,,,,,,,Starfire_(board_wargame),,,Q3497129,Starfire_(board_wargame)
,Starfleet Voyages,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Starfleet_Voyages,,,Q7601850,Starfleet_Voyages
,Starfleet Wars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Starfleet_Wars,,,Q7601851,Starfleet_Wars
,Stargate SG-1 (roleplaying game),2003,,"Rodney Thompson,Kevin Wilson (game designer),رودني تومسون",,Alderac Entertainment Group,,,,,,,,,,,,,,,,,,,,,,,,,,,Stargate_SG-1_(roleplaying_game),,,Q2663862,Stargate_SG-1_(roleplaying_game)
,Stargate games,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stargate_games,,,,Stargate_games
,Starleader: Assault!,1982,,Howard Thompson (wargame designer),,Metagaming Concepts,,,,,,,,,,,,,,,,,,,,,,,,,,,Starleader:_Assault!,,,Q60792235,Starleader:_Assault!
,Starlord (play-by-mail game),1983,,"Mike Singleton,مايك سينغلتون,Mike Singleton (concepteur de jeux)",,Flying Buffalo Inc.,,,,,,,,,,,,,,,,,,,,,,,,,,,Starlord_(play-by-mail_game),,,Q55633913,Starlord_(play-by-mail_game)
,Starship & Empire,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,Starship_&_Empire,,,Q48775009,Starship_&_Empire
,Starship Catan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Starship_Catan,,,Q7602411,Starship_Catan
,Starship Troopers: The Miniatures Game,,,,,Mongoose Publishing,2,,,,,,12,,,,,,,,,,,,,,,,,,,,Starship_Troopers:_The_Miniatures_Game,,,Q7602426,Starship_Troopers:_The_Miniatures_Game
,Starship Troopers: The Roleplaying Game,2005,,,,Mongoose Publishing,,,,,,,,,,,,,,,,,,,,,,,,,,,Starship_Troopers:_The_Roleplaying_Game,,,Q2076956,Starship_Troopers:_The_Roleplaying_Game
,Starship Troopers (board wargame),,,,,"Avalon Hill,アバロンヒル",1,,,,,,,,,,,,,,,,,,,,,,,,,,Starship_Troopers_(board_wargame),,,Q3968414,Starship_Troopers_(board_wargame)
,Starspawn of Volturnus,,,"Mark Acres (game designer),Tom Moldvay,مارك أكرس,トム・モルドヴェイ",,TSR (company),,,,,,,,,,,,,,,,,,,,,,,,,,,Starspawn_of_Volturnus,,,Q104881022,Starspawn_of_Volturnus
,Starstone,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Starstone,,,Q96406436,Starstone
,Starter (Magic: The Gathering),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Starter_(Magic:_The_Gathering),,,Q7602541,Starter_(Magic:_The_Gathering)
,Starter pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Starter_pack,,,Q100233905,Starter_pack
,Startopia,,,,,"Eidos Interactive,إيدوس إنتراكتيف,アイドス,Eidos",,,,,,,,,,,,,,,,,,,,,,,,,,,Startopia,,,Q2711767,Startopia
,Startown Liberty,1984,,"J. Andrew Keith,جي. أندرو كيث",,"Game Designers' Workshop,ゲームデザイナーズ・ワークショップ",,,,,,,,,,,,,,,,,,,,,,,,,,,Startown_Liberty,,,Q65087701,Startown_Liberty
,Starweb,1976,,Rick Loomis,,Flying Buffalo Inc.,15,,,,,,,,,,,,,,,,,,,,,,,,,,Starweb,,,Q7602657,Starweb
,Statis Pro Baseball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Statis_Pro_Baseball,,,Q7604362,Statis_Pro_Baseball
,Stay Alive (game),,,,,"Milton Bradley,ميلتون برادلي,Μίλτον Μπράντλεϊ",2,,,,,,8,,,,,,,,,,,,,,,,,,,,Stay_Alive_(game),,,Q7605009,Stay_Alive_(game)
,Stealer of Souls (Stormbringer),1985,,,,"Chaosium,ケイオシアム,混沌元素",,,,,,,,,,,,,,,,,,,,,,,,,,,Stealer_of_Souls_(Stormbringer),,,Q65070769,Stealer_of_Souls_(Stormbringer)
,Stellar Conquest,1974,,Howard M. Thompson,,Metagaming Concepts,,,,,,,10,,,,,,,,,,,,,,,,,,,,Stellar_Conquest,,,Q7607181,Stellar_Conquest
,Steve Jackson's Man to Man,1985,,,,"Steve Jackson Games,스티브 잭슨 게임스,スティーブ・ジャクソン・ゲームズ,史蒂夫·傑克遜遊戲",,,,,,,,,,,,,,,,,,,,,,,,,,,Steve_Jackson's_Man_to_Man,,,Q17125109,Steve_Jackson's_Man_to_Man
,Stomp! (game),,,Tadashi Ehara,,"Chaosium,ケイオシアム,混沌元素",,,,,,,,,,,,,,,,,,,,,,,,,,,Stomp!_(game),,,Q48976704,Stomp!_(game)
,Stone Age (board game),,,,,"Hans im Glück,Hans im Glück Verlag,Hans im Glück (Restaurantkette),Hans im Glück (catena di ristoranti)",2,,,,,,13,,,,,,,,,,,,,,,,,,,,Stone_Age_(board_game),,,Q1518661,Stone_Age_(board_game)
,Stonehenge (game),,,,,Paizo Publishing,2,,,,,,10,,,,,,,,,,,,,,,,,,,,Stonehenge_(game),,,Q7619212,Stonehenge_(game)
,Stonewall (solitaire),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stonewall_(solitaire),,,Q7619351,Stonewall_(solitaire)
,Stop Thief,,,,,"Parker Brothers,Parker (éditeur),파커 브라더스,パーカー・ブラザーズ",2,,,,,,,,,,,,,,,,,,,,,,,,,,Stop_Thief,,,Q7619770,Stop_Thief
,Stop the Bus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stop_the_Bus,,,Q7619801,Stop_the_Bus
,Storm Over Arnhem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Storm_Over_Arnhem,,,Q7620156,Storm_Over_Arnhem
,Stormbringer (role-playing game),1981,,"Ken St. Andre,Lynn Willis,كين سانت أندريه",,"Mongoose Publishing,Chaosium,ケイオシアム,混沌元素",,,,,,,,,,,,,,,,,,,,,,,,,,,Stormbringer_(role-playing_game),,,Q682309,Stormbringer_(role-playing_game)
,Strange Synergy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strange_Synergy,,,Q7621465,Strange_Synergy
,Strat-O-Matic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strat-O-Matic,,,Q7621732,Strat-O-Matic
,Strat-O-Matic Football,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strat-O-Matic_Football,,,Q7621735,Strat-O-Matic_Football
,Stratego,1946,,,,"Jumbo Games,Jumbo Spiele,Jumbo (éditeur),Jumbo (spellen)",2,,,,,,8,,,,,,,,,,,,,,,,,,,,Stratego,,,Q241538,Stratego
,Strategy game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strategy_game,,,Q1150710,Strategy_game
,Strategy video game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strategy_video_game,,,Q472055,Strategy_video_game
,Stratomic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stratomic,,,Q7622225,Stratomic
,Straw (card game),,,,,Alderac Entertainment Group,2,,,,,,7,,,,,,,,,,,,,,,,,,,,Straw_(card_game),,,Q7622359,Straw_(card_game)
,Stress (card game),,,,,,2,,,,,,9,,,,,,,,,,,,,,,,,,,,Stress_(card_game),,,Q54419807,Stress_(card_game)
,Strike Force: Shantipole,,,"Ken Rolston,Ролстон, Кен",,West End Games,,,,,,,,,,,,,,,,,,,,,,,,,,,Strike_Force:_Shantipole,,,Q108443734,Strike_Force:_Shantipole
,Striker (miniatures game),,,Frank Chadwick,,"Game Designers' Workshop,ゲームデザイナーズ・ワークショップ",,,,,,,,,,,,,,,,,,,,,,,,,,,Striker_(miniatures_game),,,Q7623868,Striker_(miniatures_game)
,Strip game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strip_game,,,Q7624087,Strip_game
,Strip poker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strip_poker,,,Q153563,Strip_poker
,Strč prst skrz krk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strč_prst_skrz_krk,,,Q149285,Strč_prst_skrz_krk
10084,Stuff Yer Face,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stuff_Yer_Face,,,Q7628528,Stuff_Yer_Face
,Stuss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stuss,,,Q3976379,Stuss
,Sua Ghin Gnua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sua_Ghin_Gnua,,,Q7630417,Sua_Ghin_Gnua
,Sub Hunt,,,,,"Mattel,ماتيل,マテル,마텔,美泰兒",,,,,,,,,,,,,,,,,,,,,,,,,,,Sub_Hunt,,,Q7630661,Sub_Hunt
,Subbuteo,,,,,Hasbro Inc.,2,,,,,,8,,,,,,,,,,,,,,,,,,,,Subbuteo,,,Q1710069,Subbuteo
,Suburbia (board game),,,Ted Alspach,,Bézier Games,1,,,,,,8,,,,,,,,,,,,,,,,,,,,Suburbia_(board_game),,,Q39405529,Suburbia_(board_game)
,Sueca (card game),,,,,,4,,,,,,12,,,,,,,,,,,,,,,,,,,,Sueca_(card_game),,,Q7634354,Sueca_(card_game)
,Sugoroku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sugoroku,,,Q1472906,Sugoroku
,Suit (cards),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Suit_(cards),,,,Suit_(cards)
,Sultan (solitaire),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sultan_(solitaire),,,,Sultan_(solitaire)
,Summit (game),,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,Summit_(game),,,Q7637757,Summit_(game)
,Summoner Wars (Second Edition),2021,,,,Plaid Hat Games,2,,,,,,,,,,,,,,,,,,,,,,,,,,Summoner_Wars_(Second_Edition),,,Q112957982,Summoner_Wars_(Second_Edition)
,Super Deck!,,,,,,2,,,,,,8,,,,,,,,,,,,,,,,,,,,Super_Deck!,,,Q7642289,Super_Deck!
,Super Heroine Chronicle,,,,,Bandai Namco Games,,,,,,,,,,,,,,,,,,,,,,,,,,,Super_Heroine_Chronicle,,,Q15730257,Super_Heroine_Chronicle
,Super Paper Mario,,,,,"Nintendo,نينتندو,닌텐도,任天堂",,,,,,,,,,,,,,,,,,,,,,,,,,,Super_Paper_Mario,,,Q522508,Super_Paper_Mario
,Super Scrabble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Super_Scrabble,,,Q7642744,Super_Scrabble
,Supernatural Role Playing Game,2009,,Jamie Chambers,,"Margaret Weis Productions, Ltd",,,,,,,,,,,,,,,,,,,,,,,,,,,Supernatural_Role_Playing_Game,,,Q17146024,Supernatural_Role_Playing_Game
,Superworld,1983,,"Steve Perrin,Steve Henderson (game designer),ستيف بيرين (مصمم لعب تقمص أدوار),Перрин, Стивен",,"Chaosium,ケイオシアム,混沌元素",,,,,,,,,,,,,,,,,,,,,,,,,,,Superworld,,,Q3978067,Superworld
,Supremacy (board game),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Supremacy_(board_game),,,Q7644778,Supremacy_(board_game)
,Surakarta (game),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Surakarta_(game),,,Q601529,Surakarta_(game)
,Survival of the Witless,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Survival_of_the_Witless,,,Q7647212,Survival_of_the_Witless
,Survivors' Guide to the United Kingdom,,,,,"Game Designers' Workshop,ゲームデザイナーズ・ワークショップ",,,,,,,,,,,,,,,,,,,,,,,,,,,Survivors'_Guide_to_the_United_Kingdom,,,Q104874971,Survivors'_Guide_to_the_United_Kingdom
,Suzerain Legends,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Suzerain_Legends,,,Q97354514,Suzerain_Legends
,Svoyi Koziri,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,Svoyi_Koziri,,,Q7652797,Svoyi_Koziri
,Swipe (dice game),,,,,Fundex Games,,,,,,,,,,,,,,,,,,,,,,,,,,,Swipe_(dice_game),,,Q7658797,Swipe_(dice_game)
,Swiss 1JJ Tarot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Swiss_1JJ_Tarot,,,Q2394481,Swiss_1JJ_Tarot
,Swiss playing cards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Swiss_playing_cards,,,,Swiss_playing_cards
12238,Switch 16,7,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,Switch_16,,,Q7659055,Switch_16
,Sword Girls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sword_Girls,,,Q12602446,Sword_Girls
,Sword World RPG,1989,,"Ryo Mizuno,Group SNE,ريو ميزونو,Ryō Mizuno (Autor),Ryō Mizuno,미즈노 료,水野良,グループSNE",,"Fujimi Shobo,فوجيمي شوبو,Fudžimi Šobó,Fujimi Shobō,후지미 쇼보,富士見書房",,,,,,,,,,,,,,,,,,,,,,,,,,,Sword_World_RPG,,,Q835548,Sword_World_RPG
,Sword of Rome,2004,,,,GMT Games,2,,,,,,,,,,,,,,,,,,,,,,,,,,Sword_of_Rome,,,Q7659311,Sword_of_Rome
,"Swords & Glory, Volume 2: Tékumel Player's Handbook",,,,,Gamescience,,,,,,,,,,,,,,,,,,,,,,,,,,,"Swords_&_Glory,_Volume_2:_Tékumel_Player's_Handbook",,,Q65079026,"Swords_&_Glory,_Volume_2:_Tékumel_Player's_Handbook"
,Swypeout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Swypeout,,,Q7659390,Swypeout
,System Shock,,,,,"Origin Systems,أورجن سيستمز,오리진 시스템스",,,,,,,,,,,,,,,,,,,,,,,,,,,System_Shock,,,Q1151634,System_Shock
,Systems Failure,1999,,"Bill Coffin,بيل كوفين",,"Palladium Books,باليديام بوكس",,,,,,,,,,,,,,,,,,,,,,,,,,,Systems_Failure,,,Q7663841,Systems_Failure
,Sz'Kwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sz'Kwa,,,Q7664012,Sz'Kwa
,Sáhkku,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,Sáhkku,,,Q7665228,Sáhkku
,TAMSK,,,"Kris Burm,크리스 뷔름",,"Schmidt Spiele,Rio Grande Games,Schmidt Spiel & Freizeit GmbH,리오 그란데 게임즈",2,,,,,,8,,,,,,,,,,,,,,,,,,,,TAMSK,,,Q2626471,TAMSK
,TEG (board game),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TEG_(board_game),,,,TEG_(board_game)
,TWERPS,,,"Jeff Dee,جيف دي",,Gamescience,,,,,,,,,,,,,,,,,,,,,,,,,,,TWERPS,,,Q1574279,TWERPS
,TZAAR,,,"Kris Burm,크리스 뷔름",,,2,,,,,,8,,,,,,,,,,,,,,,,,,,,TZAAR,,,Q2626507,TZAAR
117,Ta Yü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ta_Yü,,,Q7672788,Ta_Yü
,Tablanet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tablanet,,,,Tablanet
,TableTopics (game),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TableTopics_(game),,,Q16952687,TableTopics_(game)
,Table Cricket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Table_Cricket,,,Q7673131,Table_Cricket
,Table Soccer (board game),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Table_Soccer_(board_game),,,,Table_Soccer_(board_game)
,Table baseball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Table_baseball,,,Q7673188,Table_baseball
,Table football,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Table_football,,,Q14922,Table_football
,Tableau (solitaire),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tableau_(solitaire),,,,Tableau_(solitaire)
,Tables (board game),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tables_(board_game),,,,Tables_(board_game)
,Tables game,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,Tables_game,,,Q2642425,Tables_game
,Tabletop Sports,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tabletop_Sports,,,,Tabletop_Sports
,Tabletop game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tabletop_game,,,Q3244175,Tabletop_game
,Tabletop role-playing game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tabletop_role-playing_game,,,Q160738,Tabletop_role-playing_game
,Tabloid Tycoon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tabloid_Tycoon,,,Q16259368,Tabloid_Tycoon
,Taboo (game),1989,,,,"Hasbro,هاسبرو,해즈브로,ハズブロ,孩之寶",2,,,,,,13,,,,,,,,,,,,,,,,,,,,Taboo_(game),,,Q735544,Taboo_(game)
,Tabula (game),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tabula_(game),,,Q13522668,Tabula_(game)
,Tactics (game),1954,,"Charles S. Roberts,تشارلز إس. روبرتس,チャールズ・ロバーツ",,"Avalon Hill,アバロンヒル",2,,,,,,12,,,,,,,,,,,,,,,,,,,,Tactics_(game),,,Q2387023,Tactics_(game)
,Tadaima Yuusha Boshuuchuu Okawari,,,,,"Human Entertainment,هيومان إنترتنيمنت (شركة),휴먼 (기업),ヒューマン (ゲーム会社)",,,,,,,,,,,,,,,,,,,,,,,,,,,Tadaima_Yuusha_Boshuuchuu_Okawari,,,Q7674291,Tadaima_Yuusha_Boshuuchuu_Okawari
,Tafl games,4,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,Tafl_games,,,Q750693,Tafl_games
,Tag (game),,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,Tag_(game),,,Q656619,Tag_(game)
,Tails Adventure,,,,,"Sega,سيجا,Sega (enpresa),Sega (azienda),セガ,세가,世嘉",,,,,,,,,,,,,,,,,,,,,,,,,,,Tails_Adventure,,,Q1947773,Tails_Adventure
,Taint of Madness,,,,,"Chaosium,ケイオシアム,混沌元素",,,,,,,,,,,,,,,,,,,,,,,,,,,Taint_of_Madness,,,Q65049767,Taint_of_Madness
,Taj Mahal (board game),,,"Reiner Knizia,라이너 크니치아,ライナー・クニツィア",,"Rio Grande Games,Alea (game publisher),리오 그란데 게임즈",3,,,,,,12,,,,,,,,,,,,,,,,,,,,Taj_Mahal_(board_game),,,Q614897,Taj_Mahal_(board_game)
,Tak (game),,,"Patrick Rothfuss,James Ernest,Πάτρικ Ρόθφας,パトリック・ロスファス,Ротфусс, Патрик,派崔克·羅斯弗斯,Патрік Ротфусс",,Cheapass Games,2,,,,,,,,,,,,,,,,,,,,,,,,,,Tak_(game),,,Q25345980,Tak_(game)
,Takara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Takara,,,Q3028965,Takara
,Take It Easy (game),10,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,Take_It_Easy_(game),,,Q373777,Take_It_Easy_(game)
,Take Off!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Take_Off!,,,,Take_Off!
,Take the Galaxy,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,Take_the_Galaxy,,,Q56284017,Take_the_Galaxy
,Take the Test,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,Take_the_Test,,,Q22662589,Take_the_Test
,Take the Train,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Take_the_Train,,,Q7677944,Take_the_Train
,Takenoko (board game),,,Antoine Bauza,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,Takenoko_(board_game),,,Q15850035,Takenoko_(board_game)
,Taki (card game),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Taki_(card_game),,,Q2911658,Taki_(card_game)
,Tales from the Floating Vagabond,1991,,,,"Avalon Hill,アバロンヒル",,,,,,,,,,,,,,,,,,,,,,,,,,,Tales_from_the_Floating_Vagabond,,,Q3980395,Tales_from_the_Floating_Vagabond
,Tales from the Loop (role-playing game),2017,,"Simon Stålenhag,سايمون ستالينهاغ,Столенхаг, Саймон,西蒙·斯塔倫海格",,Modiphius Entertainment,,,,,,,,,,,,,,,,,,,,,,,,,,,Tales_from_the_Loop_(role-playing_game),,,Q60756122,Tales_from_the_Loop_(role-playing_game)
,Tales of the Crystals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tales_of_the_Crystals,,,Q7679394,Tales_of_the_Crystals
,Talislanta,1987,,Stephen Michael Sechi,,"Bard Games,Wizards of the Coast,ウィザーズ・オブ・ザ・コースト,워저드 오브 더 코스트,威世智",,,,,,,,,,,,,,,,,,,,,,,,,,,Talislanta,,,Q5199858,Talislanta
,Talisman (board game),,,"Robert J. Harris (writer),Robert J. Harris",,"Games Workshop,Fantasy Flight Games,게임 워크숍,ゲームズワークショップ",2,,,,,,,,,,,,,,,,,,,,,,,,,,Talisman_(board_game),,,Q2140139,Talisman_(board_game)
,Talisman (video game),,,,,"Games Workshop,게임 워크숍,ゲームズワークショップ",,,,,,,,,,,,,,,,,,,,,,,,,,,Talisman_(video_game),,,Q7679568,Talisman_(video_game)
,Tam cúc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tam_cúc,,,Q7680490,Tam_cúc
,Tamerlane chess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tamerlane_chess,,,Q2506023,Tamerlane_chess
2598,Tank Battle,,,,,,2,,,,,,8,,,,,,,,,,,,,,,,,,,,Tank_Battle,,,Q17115207,Tank_Battle
,Tannhäuser (board game),,,,,Fantasy Flight Games,2,,,,,,,,,,,,,,,,,,,,,,,,,,Tannhäuser_(board_game),,,Q7683686,Tannhäuser_(board_game)
,Tant Fant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tant_Fant,,,Q7683785,Tant_Fant
,Tantei Opera Milky Holmes,,,,,"ASCII Media Works,Kadokawa Shoten,آسكي ميديا وركس,アスキー・メディアワークス,아스키 미디어 워크스,كادوكاوا شوتين,Kadokawa Šoten,Kadokawa Shōten,가도카와 쇼텐,角川書店",,,,,,,,,,,,,,,,,,,,,,,,,,,Tantei_Opera_Milky_Holmes,,,Q18705458,Tantei_Opera_Milky_Holmes
,Tantrix,1988,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,Tantrix,,,Q1073027,Tantrix
,Tanzanian draughts,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,Tanzanian_draughts,,,Q28403488,Tanzanian_draughts
,Tap (gaming),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tap_(gaming),,,Q7684367,Tap_(gaming)
,Tapa (game),,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,Tapa_(game),,,Q8016435,Tapa_(game)
,Tapatan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tapatan,,,,Tapatan
,Tarabish,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,Tarabish,,,Q7685186,Tarabish
,Tarneeb,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,Tarneeb,,,Q4120081,Tarneeb
,Tarocchini,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,Tarocchini,,,Q3981155,Tarocchini
,Tarot Nouveau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tarot_Nouveau,,,,Tarot_Nouveau
,Tarot card games,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tarot_card_games,,,Q510406,Tarot_card_games
,Tarot of Marseilles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tarot_of_Marseilles,,,Q1703727,Tarot_of_Marseilles
,Tarsus: World Beyond the Frontier,1983,,"Marc Miller (game designer),Loren K. Wiseman,Marc Miller,マーク・ミラー",,"Game Designers' Workshop,ゲームデザイナーズ・ワークショップ",,,,,,,,,,,,,,,,,,,,,,,,,,,Tarsus:_World_Beyond_the_Frontier,,,Q60793205,Tarsus:_World_Beyond_the_Frontier
,Tavli,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,Tavli,,,Q114494296,Tavli
,Tawula,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,Tawula,,,Q114658294,Tawula
,Tazos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tazos,,,Q6453221,Tazos
,Teeko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Teeko,,,Q3517103,Teeko
,Teen patti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Teen_patti,,,Q7694358,Teen_patti
,Teenage Mutant Ninja Turtles & Other Strangeness,,,Erick Wujcik,,"Palladium Books,باليديام بوكس",,,,,,,,,,,,,,,,,,,,,,,,,,,Teenage_Mutant_Ninja_Turtles_&_Other_Strangeness,,,Q3085024,Teenage_Mutant_Ninja_Turtles_&_Other_Strangeness
,Teenage Mutant Ninja Turtles Adventures (role-playing game supplement),1986,,Erick Wujcik,,"Palladium Books,باليديام بوكس",,,,,,,,,,,,,,,,,,,,,,,,,,,Teenage_Mutant_Ninja_Turtles_Adventures_(role-playing_game_supplement),,,Q18204518,Teenage_Mutant_Ninja_Turtles_Adventures_(role-playing_game_supplement)
,Teenage Mutant Ninja Turtles Trading Card Game,,,,,Upper Deck Entertainment,2,,,,,,,,,,,,,,,,,,,,,,,,,,Teenage_Mutant_Ninja_Turtles_Trading_Card_Game,,,Q48971603,Teenage_Mutant_Ninja_Turtles_Trading_Card_Game
